D,Y,Dt,Wkd,CM,C,Com,TM,M,V,CL
Exports,2020,07/03/2020,Saturday,07/03/2020,China,Forestry,All,Tonnes,11000,1680000
Exports,2020,08/03/2020,Sunday,08/03/2020,China,Forestry,All,Tonnes,66000,1746000
Exports,2020,09/03/2020,Monday,09/03/2020,China,Forestry,All,Tonnes,18000,1764000
Exports,2020,10/03/2020,Tuesday,10/03/2020,China,Forestry,All,Tonnes,74000,1838000
Exports,2020,11/03/2020,Wednesday,11/03/2020,China,Forestry,All,Tonnes,14000,1852000
Exports,2020,12/03/2020,Thursday,12/03/2020,China,Forestry,All,Tonnes,21000,1873000
Exports,2020,13/03/2020,Friday,13/03/2020,China,Forestry,All,Tonnes,17000,1890000
Exports,2020,14/03/2020,Saturday,14/03/2020,China,Forestry,All,Tonnes,32000,1922000
Exports,2020,15/03/2020,Sunday,15/03/2020,China,Forestry,All,Tonnes,50000,1972000
Exports,2020,16/03/2020,Monday,16/03/2020,China,Forestry,All,Tonnes,27000,1999000
Exports,2020,17/03/2020,Tuesday,17/03/2020,China,Forestry,All,Tonnes,1000,2000000
Exports,2020,18/03/2020,Wednesday,18/03/2020,China,Forestry,All,Tonnes,95000,2095000
Exports,2020,19/03/2020,Thursday,19/03/2020,China,Forestry,All,Tonnes,84000,2180000
Exports,2020,20/03/2020,Friday,20/03/2020,China,Forestry,All,Tonnes,12000,2192000
Exports,2020,21/03/2020,Saturday,21/03/2020,China,Forestry,All,Tonnes,108000,2300000
Exports,2020,22/03/2020,Sunday,22/03/2020,China,Forestry,All,Tonnes,70000,2370000
Exports,2020,23/03/2020,Monday,23/03/2020,China,Forestry,All,Tonnes,20000,2391000
Exports,2020,24/03/2020,Tuesday,24/03/2020,China,Forestry,All,Tonnes,36000,2427000
Exports,2020,25/03/2020,Wednesday,25/03/2020,China,Forestry,All,Tonnes,29000,2456000
Exports,2020,26/03/2020,Thursday,26/03/2020,China,Forestry,All,Tonnes,25000,2481000
Exports,2020,27/03/2020,Friday,27/03/2020,China,Forestry,All,Tonnes,12000,2494000
Exports,2020,28/03/2020,Saturday,28/03/2020,China,Forestry,All,Tonnes,13000,2507000
Exports,2020,29/03/2020,Sunday,29/03/2020,China,Forestry,All,Tonnes,0,2507000
Exports,2020,30/03/2020,Monday,30/03/2020,China,Forestry,All,Tonnes,9000,2516000
Exports,2020,31/03/2020,Tuesday,31/03/2020,China,Forestry,All,Tonnes,0,2517000
Exports,2020,01/04/2020,Wednesday,01/04/2020,China,Forestry,All,Tonnes,36000,2552000
Exports,2020,02/04/2020,Thursday,02/04/2020,China,Forestry,All,Tonnes,21000,2573000
Exports,2020,03/04/2020,Friday,03/04/2020,China,Forestry,All,Tonnes,5000,2577000
Exports,2020,04/04/2020,Saturday,04/04/2020,China,Forestry,All,Tonnes,33000,2610000
Exports,2020,05/04/2020,Sunday,05/04/2020,China,Forestry,All,Tonnes,56000,2665000
Exports,2020,06/04/2020,Monday,06/04/2020,China,Forestry,All,Tonnes,24000,2689000
Exports,2020,07/04/2020,Tuesday,07/04/2020,China,Forestry,All,Tonnes,47000,2736000
Exports,2020,08/04/2020,Wednesday,08/04/2020,China,Forestry,All,Tonnes,0,2736000
Exports,2020,09/04/2020,Thursday,09/04/2020,China,Forestry,All,Tonnes,54000,2790000
Exports,2020,10/04/2020,Friday,10/04/2020,China,Forestry,All,Tonnes,19000,2809000
Exports,2020,12/04/2020,Sunday,12/04/2020,China,Forestry,All,Tonnes,24000,2833000
Exports,2020,13/04/2020,Monday,13/04/2020,China,Forestry,All,Tonnes,6000,2839000
Exports,2020,15/04/2020,Wednesday,15/04/2020,China,Forestry,All,Tonnes,5000,2844000
Exports,2020,17/04/2020,Friday,17/04/2020,China,Forestry,All,Tonnes,11000,2855000
Exports,2020,18/04/2020,Saturday,18/04/2020,China,Forestry,All,Tonnes,1000,2855000
Exports,2020,19/04/2020,Sunday,19/04/2020,China,Forestry,All,Tonnes,31000,2886000
Exports,2020,20/04/2020,Monday,20/04/2020,China,Forestry,All,Tonnes,2000,2888000
Exports,2020,21/04/2020,Tuesday,21/04/2020,China,Forestry,All,Tonnes,0,2888000
Exports,2020,25/04/2020,Saturday,25/04/2020,China,Forestry,All,Tonnes,12000,2900000
Exports,2020,26/04/2020,Sunday,26/04/2020,China,Forestry,All,Tonnes,31000,2931000
Exports,2020,27/04/2020,Monday,27/04/2020,China,Forestry,All,Tonnes,29000,2960000
Exports,2020,28/04/2020,Tuesday,28/04/2020,China,Forestry,All,Tonnes,0,2960000
Exports,2020,29/04/2020,Wednesday,29/04/2020,China,Forestry,All,Tonnes,24000,2984000
Exports,2020,30/04/2020,Thursday,30/04/2020,China,Forestry,All,Tonnes,9000,2993000
Exports,2020,01/05/2020,Friday,01/05/2020,China,Forestry,All,Tonnes,7000,3000000
Exports,2020,02/05/2020,Saturday,02/05/2020,China,Forestry,All,Tonnes,0,3001000
Exports,2020,03/05/2020,Sunday,03/05/2020,China,Forestry,All,Tonnes,12000,3013000
Exports,2020,04/05/2020,Monday,04/05/2020,China,Forestry,All,Tonnes,43000,3055000
Exports,2020,05/05/2020,Tuesday,05/05/2020,China,Forestry,All,Tonnes,0,3056000
Exports,2020,06/05/2020,Wednesday,06/05/2020,China,Forestry,All,Tonnes,27000,3083000
Exports,2020,07/05/2020,Thursday,07/05/2020,China,Forestry,All,Tonnes,11000,3093000
Exports,2020,08/05/2020,Friday,08/05/2020,China,Forestry,All,Tonnes,29000,3122000
Exports,2020,09/05/2020,Saturday,09/05/2020,China,Forestry,All,Tonnes,13000,3135000
Exports,2020,10/05/2020,Sunday,10/05/2020,China,Forestry,All,Tonnes,13000,3148000
Exports,2020,11/05/2020,Monday,11/05/2020,China,Forestry,All,Tonnes,24000,3173000
Exports,2020,12/05/2020,Tuesday,12/05/2020,China,Forestry,All,Tonnes,71000,3243000
Exports,2020,13/05/2020,Wednesday,13/05/2020,China,Forestry,All,Tonnes,24000,3268000
Exports,2020,14/05/2020,Thursday,14/05/2020,China,Forestry,All,Tonnes,36000,3304000
Exports,2020,15/05/2020,Friday,15/05/2020,China,Forestry,All,Tonnes,6000,3310000
Exports,2020,16/05/2020,Saturday,16/05/2020,China,Forestry,All,Tonnes,53000,3362000
Exports,2020,17/05/2020,Sunday,17/05/2020,China,Forestry,All,Tonnes,103000,3465000
Exports,2020,18/05/2020,Monday,18/05/2020,China,Forestry,All,Tonnes,39000,3504000
Exports,2020,19/05/2020,Tuesday,19/05/2020,China,Forestry,All,Tonnes,63000,3567000
Exports,2020,20/05/2020,Wednesday,20/05/2020,China,Forestry,All,Tonnes,99000,3666000
Exports,2015,31/01/2015,Saturday,01/02/2020,United States,Meat,All,$,5000000,5000000
Exports,2015,01/02/2015,Sunday,02/02/2020,United States,Meat,All,$,11000000,17000000
Exports,2015,02/02/2015,Monday,03/02/2020,United States,Meat,All,$,2000000,18000000
Exports,2015,03/02/2015,Tuesday,04/02/2020,United States,Meat,All,$,10000000,28000000
Exports,2015,04/02/2015,Wednesday,05/02/2020,United States,Meat,All,$,4000000,33000000
Exports,2015,05/02/2015,Thursday,06/02/2020,United States,Meat,All,$,13000000,46000000
Exports,2015,06/02/2015,Friday,07/02/2020,United States,Meat,All,$,16000000,62000000
Exports,2015,07/02/2015,Saturday,08/02/2020,United States,Meat,All,$,10000000,72000000
Exports,2015,08/02/2015,Sunday,09/02/2020,United States,Meat,All,$,15000000,87000000
Exports,2015,09/02/2015,Monday,10/02/2020,United States,Meat,All,$,1000000,87000000
Exports,2015,10/02/2015,Tuesday,11/02/2020,United States,Meat,All,$,9000000,97000000
Exports,2015,11/02/2015,Wednesday,12/02/2020,United States,Meat,All,$,1000000,97000000
Exports,2015,12/02/2015,Thursday,13/02/2020,United States,Meat,All,$,13000000,110000000
Exports,2015,13/02/2015,Friday,14/02/2020,United States,Meat,All,$,1000000,111000000
Exports,2015,14/02/2015,Saturday,15/02/2020,United States,Meat,All,$,2000000,113000000
Exports,2015,15/02/2015,Sunday,16/02/2020,United States,Meat,All,$,8000000,121000000
Exports,2015,16/02/2015,Monday,17/02/2020,United States,Meat,All,$,1000000,122000000
Exports,2015,17/02/2015,Tuesday,18/02/2020,United States,Meat,All,$,6000000,128000000
Exports,2015,18/02/2015,Wednesday,19/02/2020,United States,Meat,All,$,11000000,139000000
Exports,2015,19/02/2015,Thursday,20/02/2020,United States,Meat,All,$,15000000,154000000
Exports,2015,20/02/2015,Friday,21/02/2020,United States,Meat,All,$,13000000,167000000
Exports,2015,21/02/2015,Saturday,22/02/2020,United States,Meat,All,$,2000000,169000000
Exports,2015,22/02/2015,Sunday,23/02/2020,United States,Meat,All,$,16000000,185000000
Exports,2015,23/02/2015,Monday,24/02/2020,United States,Meat,All,$,0,185000000
Exports,2015,24/02/2015,Tuesday,25/02/2020,United States,Meat,All,$,1000000,186000000
Exports,2015,25/02/2015,Wednesday,26/02/2020,United States,Meat,All,$,6000000,192000000
Exports,2015,26/02/2015,Thursday,27/02/2020,United States,Meat,All,$,5000000,198000000
Exports,2015,27/02/2015,Friday,28/02/2020,United States,Meat,All,$,4000000,202000000
Exports,2015,28/02/2015,Saturday,29/02/2020,United States,Meat,All,$,2000000,204000000
Exports,2015,01/03/2015,Sunday,01/03/2020,United States,Meat,All,$,18000000,222000000
Exports,2015,02/03/2015,Monday,02/03/2020,United States,Meat,All,$,18000000,241000000
Exports,2015,03/03/2015,Tuesday,03/03/2020,United States,Meat,All,$,12000000,252000000
Exports,2015,04/03/2015,Wednesday,04/03/2020,United States,Meat,All,$,6000000,258000000
Exports,2015,05/03/2015,Thursday,05/03/2020,United States,Meat,All,$,15000000,273000000
Exports,2015,06/03/2015,Friday,06/03/2020,United States,Meat,All,$,14000000,287000000
Exports,2015,07/03/2015,Saturday,07/03/2020,United States,Meat,All,$,5000000,292000000
Exports,2015,08/03/2015,Sunday,08/03/2020,United States,Meat,All,$,8000000,300000000
Exports,2015,09/03/2015,Monday,09/03/2020,United States,Meat,All,$,4000000,304000000
Exports,2015,10/03/2015,Tuesday,10/03/2020,United States,Meat,All,$,5000000,309000000
Exports,2015,11/03/2015,Wednesday,11/03/2020,United States,Meat,All,$,0,309000000
Exports,2015,12/03/2015,Thursday,12/03/2020,United States,Meat,All,$,15000000,324000000
Exports,2015,13/03/2015,Friday,13/03/2020,United States,Meat,All,$,4000000,329000000
Exports,2015,14/03/2015,Saturday,14/03/2020,United States,Meat,All,$,5000000,333000000
Exports,2015,15/03/2015,Sunday,15/03/2020,United States,Meat,All,$,10000000,344000000
Exports,2015,16/03/2015,Monday,16/03/2020,United States,Meat,All,$,1000000,345000000
Exports,2015,17/03/2015,Tuesday,17/03/2020,United States,Meat,All,$,11000000,356000000
Exports,2015,18/03/2015,Wednesday,18/03/2020,United States,Meat,All,$,14000000,370000000
Exports,2015,19/03/2015,Thursday,19/03/2020,United States,Meat,All,$,11000000,381000000
Exports,2015,20/03/2015,Friday,20/03/2020,United States,Meat,All,$,2000000,383000000
Exports,2015,21/03/2015,Saturday,21/03/2020,United States,Meat,All,$,2000000,385000000
Exports,2015,22/03/2015,Sunday,22/03/2020,United States,Meat,All,$,6000000,391000000
Exports,2015,23/03/2015,Monday,23/03/2020,United States,Meat,All,$,6000000,397000000
Exports,2015,24/03/2015,Tuesday,24/03/2020,United States,Meat,All,$,10000000,407000000
Exports,2015,25/03/2015,Wednesday,25/03/2020,United States,Meat,All,$,2000000,409000000
Exports,2015,26/03/2015,Thursday,26/03/2020,United States,Meat,All,$,10000000,419000000
Exports,2015,27/03/2015,Friday,27/03/2020,United States,Meat,All,$,1000000,420000000
Exports,2015,28/03/2015,Saturday,28/03/2020,United States,Meat,All,$,3000000,423000000
Exports,2015,29/03/2015,Sunday,29/03/2020,United States,Meat,All,$,8000000,431000000
Exports,2015,30/03/2015,Monday,30/03/2020,United States,Meat,All,$,4000000,434000000
Exports,2015,31/03/2015,Tuesday,31/03/2020,United States,Meat,All,$,18000000,452000000
Exports,2015,01/04/2015,Wednesday,01/04/2020,United States,Meat,All,$,6000000,458000000
Exports,2015,02/04/2015,Thursday,02/04/2020,United States,Meat,All,$,4000000,462000000
Exports,2015,03/04/2015,Friday,03/04/2020,United States,Meat,All,$,4000000,466000000
Exports,2015,04/04/2015,Saturday,04/04/2020,United States,Meat,All,$,8000000,474000000
Exports,2015,05/04/2015,Sunday,05/04/2020,United States,Meat,All,$,14000000,488000000
Exports,2015,06/04/2015,Monday,06/04/2020,United States,Meat,All,$,13000000,501000000
Exports,2015,07/04/2015,Tuesday,07/04/2020,United States,Meat,All,$,5000000,506000000
Exports,2015,08/04/2015,Wednesday,08/04/2020,United States,Meat,All,$,3000000,509000000
Exports,2015,09/04/2015,Thursday,09/04/2020,United States,Meat,All,$,8000000,518000000
Exports,2015,10/04/2015,Friday,10/04/2020,United States,Meat,All,$,3000000,520000000
Exports,2015,11/04/2015,Saturday,11/04/2020,United States,Meat,All,$,6000000,527000000
Exports,2015,12/04/2015,Sunday,12/04/2020,United States,Meat,All,$,11000000,537000000
Exports,2015,13/04/2015,Monday,13/04/2020,United States,Meat,All,$,4000000,541000000
Exports,2015,14/04/2015,Tuesday,14/04/2020,United States,Meat,All,$,4000000,545000000
Exports,2015,15/04/2015,Wednesday,15/04/2020,United States,Meat,All,$,0,545000000
Exports,2015,16/04/2015,Thursday,16/04/2020,United States,Meat,All,$,9000000,554000000
Exports,2015,17/04/2015,Friday,17/04/2020,United States,Meat,All,$,6000000,560000000
Exports,2015,18/04/2015,Saturday,18/04/2020,United States,Meat,All,$,1000000,561000000
Exports,2015,19/04/2015,Sunday,19/04/2020,United States,Meat,All,$,14000000,575000000
Exports,2015,20/04/2015,Monday,20/04/2020,United States,Meat,All,$,8000000,583000000
Exports,2015,21/04/2015,Tuesday,21/04/2020,United States,Meat,All,$,5000000,588000000
Exports,2015,22/04/2015,Wednesday,22/04/2020,United States,Meat,All,$,0,589000000
Exports,2015,23/04/2015,Thursday,23/04/2020,United States,Meat,All,$,10000000,598000000
Exports,2015,24/04/2015,Friday,24/04/2020,United States,Meat,All,$,3000000,602000000
Exports,2015,25/04/2015,Saturday,25/04/2020,United States,Meat,All,$,5000000,606000000
Exports,2015,26/04/2015,Sunday,26/04/2020,United States,Meat,All,$,9000000,615000000
Exports,2015,27/04/2015,Monday,27/04/2020,United States,Meat,All,$,0,615000000
Exports,2015,28/04/2015,Tuesday,28/04/2020,United States,Meat,All,$,1000000,616000000
Exports,2015,29/04/2015,Wednesday,29/04/2020,United States,Meat,All,$,0,616000000
Exports,2015,30/04/2015,Thursday,30/04/2020,United States,Meat,All,$,3000000,619000000
Exports,2015,01/05/2015,Friday,01/05/2020,United States,Meat,All,$,8000000,627000000
Exports,2015,02/05/2015,Saturday,02/05/2020,United States,Meat,All,$,12000000,639000000
Exports,2015,03/05/2015,Sunday,03/05/2020,United States,Meat,All,$,15000000,654000000
Exports,2015,04/05/2015,Monday,04/05/2020,United States,Meat,All,$,5000000,659000000
Exports,2015,05/05/2015,Tuesday,05/05/2020,United States,Meat,All,$,6000000,665000000
Exports,2015,06/05/2015,Wednesday,06/05/2020,United States,Meat,All,$,1000000,666000000
Exports,2015,07/05/2015,Thursday,07/05/2020,United States,Meat,All,$,8000000,674000000
Exports,2015,08/05/2015,Friday,08/05/2020,United States,Meat,All,$,2000000,675000000
Exports,2015,09/05/2015,Saturday,09/05/2020,United States,Meat,All,$,3000000,679000000
Exports,2015,10/05/2015,Sunday,10/05/2020,United States,Meat,All,$,14000000,693000000
Exports,2015,11/05/2015,Monday,11/05/2020,United States,Meat,All,$,2000000,695000000
Exports,2015,12/05/2015,Tuesday,12/05/2020,United States,Meat,All,$,3000000,698000000
Exports,2015,13/05/2015,Wednesday,13/05/2020,United States,Meat,All,$,1000000,699000000
Exports,2015,14/05/2015,Thursday,14/05/2020,United States,Meat,All,$,9000000,708000000
Exports,2015,15/05/2015,Friday,15/05/2020,United States,Meat,All,$,2000000,710000000
Exports,2015,16/05/2015,Saturday,16/05/2020,United States,Meat,All,$,3000000,713000000
Exports,2015,17/05/2015,Sunday,17/05/2020,United States,Meat,All,$,11000000,724000000
Exports,2015,18/05/2015,Monday,18/05/2020,United States,Meat,All,$,7000000,731000000
Exports,2015,19/05/2015,Tuesday,19/05/2020,United States,Meat,All,$,5000000,735000000
Exports,2015,20/05/2015,Wednesday,20/05/2020,United States,Meat,All,$,7000000,743000000
Exports,2016,30/01/2016,Saturday,01/02/2020,United States,Meat,All,$,1000000,1000000
Exports,2016,31/01/2016,Sunday,02/02/2020,United States,Meat,All,$,20000000,22000000
Exports,2016,01/02/2016,Monday,03/02/2020,United States,Meat,All,$,3000000,25000000
Exports,2016,02/02/2016,Tuesday,04/02/2020,United States,Meat,All,$,3000000,28000000
Exports,2016,03/02/2016,Wednesday,05/02/2020,United States,Meat,All,$,6000000,33000000
Exports,2016,04/02/2016,Thursday,06/02/2020,United States,Meat,All,$,7000000,41000000
Exports,2016,05/02/2016,Friday,07/02/2020,United States,Meat,All,$,8000000,49000000
Exports,2016,06/02/2016,Saturday,08/02/2020,United States,Meat,All,$,3000000,52000000
Exports,2016,07/02/2016,Sunday,09/02/2020,United States,Meat,All,$,13000000,64000000
Exports,2016,08/02/2016,Monday,10/02/2020,United States,Meat,All,$,0,65000000
Exports,2016,09/02/2016,Tuesday,11/02/2020,United States,Meat,All,$,4000000,68000000
Exports,2016,10/02/2016,Wednesday,12/02/2020,United States,Meat,All,$,0,69000000
Exports,2016,11/02/2016,Thursday,13/02/2020,United States,Meat,All,$,7000000,76000000
Exports,2016,12/02/2016,Friday,14/02/2020,United States,Meat,All,$,2000000,78000000
Exports,2016,13/02/2016,Saturday,15/02/2020,United States,Meat,All,$,3000000,81000000
Exports,2016,14/02/2016,Sunday,16/02/2020,United States,Meat,All,$,21000000,102000000
Exports,2016,15/02/2016,Monday,17/02/2020,United States,Meat,All,$,2000000,104000000
Exports,2016,16/02/2016,Tuesday,18/02/2020,United States,Meat,All,$,4000000,108000000
Exports,2016,17/02/2016,Wednesday,19/02/2020,United States,Meat,All,$,3000000,110000000
Exports,2016,18/02/2016,Thursday,20/02/2020,United States,Meat,All,$,9000000,120000000
Exports,2016,19/02/2016,Friday,21/02/2020,United States,Meat,All,$,3000000,122000000
Exports,2016,20/02/2016,Saturday,22/02/2020,United States,Meat,All,$,1000000,124000000
Exports,2016,21/02/2016,Sunday,23/02/2020,United States,Meat,All,$,17000000,141000000
Exports,2016,22/02/2016,Monday,24/02/2020,United States,Meat,All,$,1000000,141000000
Exports,2016,23/02/2016,Tuesday,25/02/2020,United States,Meat,All,$,2000000,144000000
Exports,2016,24/02/2016,Wednesday,26/02/2020,United States,Meat,All,$,0,144000000
Exports,2016,25/02/2016,Thursday,27/02/2020,United States,Meat,All,$,9000000,153000000
Exports,2016,26/02/2016,Friday,28/02/2020,United States,Meat,All,$,1000000,154000000
Exports,2016,27/02/2016,Saturday,29/02/2020,United States,Meat,All,$,1000000,155000000
Exports,2016,28/02/2016,Sunday,01/03/2020,United States,Meat,All,$,17000000,172000000
Exports,2016,29/02/2016,Monday,02/03/2020,United States,Meat,All,$,5000000,177000000
Exports,2016,01/03/2016,Tuesday,03/03/2020,United States,Meat,All,$,7000000,184000000
Exports,2016,02/03/2016,Wednesday,04/03/2020,United States,Meat,All,$,5000000,189000000
Exports,2016,03/03/2016,Thursday,05/03/2020,United States,Meat,All,$,9000000,198000000
Exports,2016,04/03/2016,Friday,06/03/2020,United States,Meat,All,$,7000000,204000000
Exports,2016,05/03/2016,Saturday,07/03/2020,United States,Meat,All,$,1000000,205000000
Exports,2016,06/03/2016,Sunday,08/03/2020,United States,Meat,All,$,15000000,220000000
Exports,2016,07/03/2016,Monday,09/03/2020,United States,Meat,All,$,1000000,221000000
Exports,2016,08/03/2016,Tuesday,10/03/2020,United States,Meat,All,$,3000000,224000000
Exports,2016,09/03/2016,Wednesday,11/03/2020,United States,Meat,All,$,0,224000000
Exports,2016,10/03/2016,Thursday,12/03/2020,United States,Meat,All,$,10000000,234000000
Exports,2016,11/03/2016,Friday,13/03/2020,United States,Meat,All,$,3000000,237000000
Exports,2016,12/03/2016,Saturday,14/03/2020,United States,Meat,All,$,1000000,238000000
Exports,2016,13/03/2016,Sunday,15/03/2020,United States,Meat,All,$,24000000,262000000
Exports,2016,14/03/2016,Monday,16/03/2020,United States,Meat,All,$,5000000,266000000
Exports,2016,15/03/2016,Tuesday,17/03/2020,United States,Meat,All,$,4000000,271000000
Exports,2016,16/03/2016,Wednesday,18/03/2020,United States,Meat,All,$,2000000,273000000
Exports,2016,17/03/2016,Thursday,19/03/2020,United States,Meat,All,$,10000000,283000000
Exports,2016,18/03/2016,Friday,20/03/2020,United States,Meat,All,$,7000000,290000000
Exports,2016,19/03/2016,Saturday,21/03/2020,United States,Meat,All,$,4000000,294000000
Exports,2016,20/03/2016,Sunday,22/03/2020,United States,Meat,All,$,6000000,299000000
Exports,2016,22/03/2016,Tuesday,24/03/2020,United States,Meat,All,$,3000000,302000000
Exports,2016,23/03/2016,Wednesday,25/03/2020,United States,Meat,All,$,0,302000000
Exports,2016,24/03/2016,Thursday,26/03/2020,United States,Meat,All,$,8000000,310000000
Exports,2016,25/03/2016,Friday,27/03/2020,United States,Meat,All,$,2000000,312000000
Exports,2016,26/03/2016,Saturday,28/03/2020,United States,Meat,All,$,0,313000000
Exports,2016,27/03/2016,Sunday,29/03/2020,United States,Meat,All,$,21000000,333000000
Exports,2016,28/03/2016,Monday,30/03/2020,United States,Meat,All,$,4000000,337000000
Exports,2016,29/03/2016,Tuesday,31/03/2020,United States,Meat,All,$,4000000,341000000
Exports,2016,30/03/2016,Wednesday,01/04/2020,United States,Meat,All,$,5000000,346000000
Exports,2016,31/03/2016,Thursday,02/04/2020,United States,Meat,All,$,6000000,352000000
Exports,2016,01/04/2016,Friday,03/04/2020,United States,Meat,All,$,3000000,355000000
Exports,2016,02/04/2016,Saturday,04/04/2020,United States,Meat,All,$,5000000,360000000
Exports,2016,03/04/2016,Sunday,05/04/2020,United States,Meat,All,$,14000000,374000000
Exports,2016,05/04/2016,Tuesday,07/04/2020,United States,Meat,All,$,2000000,376000000
Exports,2016,06/04/2016,Wednesday,08/04/2020,United States,Meat,All,$,0,376000000
Exports,2016,07/04/2016,Thursday,09/04/2020,United States,Meat,All,$,8000000,384000000
